"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex.x","stringencyIndex.y"
"173","Alberta","2020-08-20",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"174","Alberta","2020-08-21",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"175","Alberta","2020-08-22",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"176","Alberta","2020-08-23",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"177","Alberta","2020-08-24",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"178","Alberta","2020-08-25",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"179","Alberta","2020-08-26",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"180","Alberta","2020-08-27",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"181","Alberta","2020-08-28",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"182","Alberta","2020-08-29",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"183","Alberta","2020-08-30",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"184","Alberta","2020-08-31",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"185","Alberta","2020-09-01",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"186","Alberta","2020-09-02",3,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"187","Alberta","2020-09-03",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"188","Alberta","2020-09-04",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"189","Alberta","2020-09-05",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"190","Alberta","2020-09-06",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"191","Alberta","2020-09-07",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"192","Alberta","2020-09-08",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"193","Alberta","2020-09-09",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"194","Alberta","2020-09-10",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"195","Alberta","2020-09-11",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"196","Alberta","2020-09-12",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"197","Alberta","2020-09-13",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"198","Alberta","2020-09-14",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"199","Alberta","2020-09-15",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"200","Alberta","2020-09-16",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"201","Alberta","2020-09-17",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"202","Alberta","2020-09-18",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"203","Alberta","2020-09-19",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"204","Alberta","2020-09-20",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"205","Alberta","2020-09-21",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"206","Alberta","2020-09-22",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"207","Alberta","2020-09-23",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"208","Alberta","2020-09-24",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"209","Alberta","2020-09-25",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"210","Alberta","2020-09-26",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"211","Alberta","2020-09-27",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"212","Alberta","2020-09-28",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"213","Alberta","2020-09-29",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"214","Alberta","2020-09-30",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"215","Alberta","2020-10-01",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"216","Alberta","2020-10-02",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"217","Alberta","2020-10-03",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"218","Alberta","2020-10-04",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"219","Alberta","2020-10-05",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"220","Alberta","2020-10-06",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"221","Alberta","2020-10-07",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"222","Alberta","2020-10-08",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"223","Alberta","2020-10-09",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"224","Alberta","2020-10-10",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"225","Alberta","2020-10-11",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"226","Alberta","2020-10-12",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"227","Alberta","2020-10-13",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"228","Alberta","2020-10-14",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"229","Alberta","2020-10-15",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"230","Alberta","2020-10-16",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"231","Alberta","2020-10-17",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"232","Alberta","2020-10-18",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"233","Alberta","2020-10-19",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"234","Alberta","2020-10-20",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"235","Alberta","2020-10-21",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"236","Alberta","2020-10-22",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"237","Alberta","2020-10-23",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"238","Alberta","2020-10-24",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"239","Alberta","2020-10-25",3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3,37.2727272727273
"240","Alberta","2020-10-26",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"241","Alberta","2020-10-27",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"242","Alberta","2020-10-28",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"243","Alberta","2020-10-29",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"244","Alberta","2020-10-30",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"245","Alberta","2020-10-31",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"246","Alberta","2020-11-01",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"247","Alberta","2020-11-02",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"248","Alberta","2020-11-03",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"249","Alberta","2020-11-04",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"250","Alberta","2020-11-05",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"251","Alberta","2020-11-06",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"252","Alberta","2020-11-07",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"253","Alberta","2020-11-08",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"254","Alberta","2020-11-09",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"255","Alberta","2020-11-10",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"256","Alberta","2020-11-11",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"257","Alberta","2020-11-12",4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2,38.1818181818182
"258","Alberta","2020-11-13",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"259","Alberta","2020-11-14",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"260","Alberta","2020-11-15",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"261","Alberta","2020-11-16",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"262","Alberta","2020-11-17",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"263","Alberta","2020-11-18",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"264","Alberta","2020-11-19",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"265","Alberta","2020-11-20",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"266","Alberta","2020-11-21",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"267","Alberta","2020-11-22",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"268","Alberta","2020-11-23",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"269","Alberta","2020-11-24",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"270","Alberta","2020-11-25",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"271","Alberta","2020-11-26",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"272","Alberta","2020-11-27",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"273","Alberta","2020-11-28",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"274","Alberta","2020-11-29",4,0,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5,40.4545454545455
"275","Alberta","2020-11-30",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"276","Alberta","2020-12-01",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"277","Alberta","2020-12-02",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"278","Alberta","2020-12-03",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"279","Alberta","2020-12-04",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"280","Alberta","2020-12-05",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"281","Alberta","2020-12-06",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"282","Alberta","2020-12-07",4,0,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5,43.4848484848485
"283","Alberta","2020-12-08",5,1,3,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2,46.2121212121212
"284","Alberta","2020-12-09",5,1,3,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2,46.2121212121212
"285","Alberta","2020-12-10",5,1,3,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2,46.2121212121212
"286","Alberta","2020-12-11",5,1,3,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2,46.2121212121212
"287","Alberta","2020-12-12",5,1,3,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2,46.2121212121212
"288","Alberta","2020-12-13",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"289","Alberta","2020-12-14",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"290","Alberta","2020-12-15",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"291","Alberta","2020-12-16",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"292","Alberta","2020-12-17",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"293","Alberta","2020-12-18",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"294","Alberta","2020-12-19",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"295","Alberta","2020-12-20",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"296","Alberta","2020-12-21",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"297","Alberta","2020-12-22",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"298","Alberta","2020-12-23",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"299","Alberta","2020-12-24",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"300","Alberta","2020-12-25",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"301","Alberta","2020-12-26",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"302","Alberta","2020-12-27",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"303","Alberta","2020-12-28",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"304","Alberta","2020-12-29",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"305","Alberta","2020-12-30",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"306","Alberta","2020-12-31",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"307","Alberta","2021-01-01",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"308","Alberta","2021-01-02",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"309","Alberta","2021-01-03",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"310","Alberta","2021-01-04",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"311","Alberta","2021-01-05",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"312","Alberta","2021-01-06",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"313","Alberta","2021-01-07",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"314","Alberta","2021-01-08",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"315","Alberta","2021-01-09",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"316","Alberta","2021-01-10",5,1,3,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3,55.3030303030303
"317","Alberta","2021-01-11",5,1,3,1,1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3,52.2727272727273
"318","Alberta","2021-01-12",5,1,3,1,1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3,52.2727272727273
"319","Alberta","2021-01-13",5,1,3,1,1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3,52.2727272727273
"320","Alberta","2021-01-14",5,1,3,1,1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3,52.2727272727273
"321","Alberta","2021-01-15",5,1,3,1,1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3,52.2727272727273
"322","Alberta","2021-01-16",5,1,3,1,1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3,52.2727272727273
"323","Alberta","2021-01-17",5,1,3,1,1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3,52.2727272727273
"324","Alberta","2021-01-18",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"325","Alberta","2021-01-19",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"326","Alberta","2021-01-20",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"327","Alberta","2021-01-21",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"328","Alberta","2021-01-22",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"329","Alberta","2021-01-23",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"330","Alberta","2021-01-24",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"331","Alberta","2021-01-25",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"332","Alberta","2021-01-26",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"333","Alberta","2021-01-27",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"334","Alberta","2021-01-28",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"335","Alberta","2021-01-29",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"336","Alberta","2021-01-30",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"337","Alberta","2021-01-31",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"338","Alberta","2021-02-01",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"339","Alberta","2021-02-02",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"340","Alberta","2021-02-03",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"341","Alberta","2021-02-04",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"342","Alberta","2021-02-05",5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,0,NA,0,NA,50,50
"343","Alberta","2021-02-06",5,1,3,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,0,NA,0,NA,62.1,62.1212121212121
"344","Alberta","2021-02-07",5,1,3,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,0,NA,0,NA,62.1,62.1212121212121
"345","Alberta","2021-02-08",5,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,0,NA,0,NA,57.6,57.5757575757576
"346","Alberta","2021-02-09",5,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,0,NA,0,NA,57.6,57.5757575757576
"347","Alberta","2021-02-10",5,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,0,NA,0,NA,57.6,57.5757575757576
"348","Alberta","2021-02-11",5,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,0,NA,0,NA,57.6,57.5757575757576
"349","Alberta","2021-02-12",5,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,0,NA,0,NA,57.6,57.5757575757576
"350","Alberta","2021-02-13",5,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,0,NA,0,NA,57.6,57.5757575757576
