"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex"
"2115","Newfoundland and Labrador","2020-08-14",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2116","Newfoundland and Labrador","2020-08-15",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2117","Newfoundland and Labrador","2020-08-16",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2118","Newfoundland and Labrador","2020-08-17",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2119","Newfoundland and Labrador","2020-08-18",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2120","Newfoundland and Labrador","2020-08-19",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2121","Newfoundland and Labrador","2020-08-20",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2122","Newfoundland and Labrador","2020-08-21",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2123","Newfoundland and Labrador","2020-08-22",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2124","Newfoundland and Labrador","2020-08-23",4,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2125","Newfoundland and Labrador","2020-08-24",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2126","Newfoundland and Labrador","2020-08-25",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2127","Newfoundland and Labrador","2020-08-26",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2128","Newfoundland and Labrador","2020-08-27",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2129","Newfoundland and Labrador","2020-08-28",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2130","Newfoundland and Labrador","2020-08-29",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2131","Newfoundland and Labrador","2020-08-30",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2132","Newfoundland and Labrador","2020-08-31",4,1,3,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,39.1
"2133","Newfoundland and Labrador","2020-09-01",4,1,3,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2134","Newfoundland and Labrador","2020-09-02",4,1,3,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2135","Newfoundland and Labrador","2020-09-03",4,1,3,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2136","Newfoundland and Labrador","2020-09-04",4,1,3,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2137","Newfoundland and Labrador","2020-09-05",4,1,3,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2138","Newfoundland and Labrador","2020-09-06",4,1,3,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2139","Newfoundland and Labrador","2020-09-07",4,1,3,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2140","Newfoundland and Labrador","2020-09-08",4,1,3,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,42.1
"2141","Newfoundland and Labrador","2020-09-09",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2142","Newfoundland and Labrador","2020-09-10",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2143","Newfoundland and Labrador","2020-09-11",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2144","Newfoundland and Labrador","2020-09-12",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2145","Newfoundland and Labrador","2020-09-13",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2146","Newfoundland and Labrador","2020-09-14",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2147","Newfoundland and Labrador","2020-09-15",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2148","Newfoundland and Labrador","2020-09-16",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2149","Newfoundland and Labrador","2020-09-17",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2150","Newfoundland and Labrador","2020-09-18",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2151","Newfoundland and Labrador","2020-09-19",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2152","Newfoundland and Labrador","2020-09-20",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2153","Newfoundland and Labrador","2020-09-21",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2154","Newfoundland and Labrador","2020-09-22",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2155","Newfoundland and Labrador","2020-09-23",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2156","Newfoundland and Labrador","2020-09-24",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2157","Newfoundland and Labrador","2020-09-25",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2158","Newfoundland and Labrador","2020-09-26",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2159","Newfoundland and Labrador","2020-09-27",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2160","Newfoundland and Labrador","2020-09-28",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2161","Newfoundland and Labrador","2020-09-29",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2162","Newfoundland and Labrador","2020-09-30",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2163","Newfoundland and Labrador","2020-10-01",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2164","Newfoundland and Labrador","2020-10-02",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2165","Newfoundland and Labrador","2020-10-03",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2166","Newfoundland and Labrador","2020-10-04",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2167","Newfoundland and Labrador","2020-10-05",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2168","Newfoundland and Labrador","2020-10-06",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2169","Newfoundland and Labrador","2020-10-07",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2170","Newfoundland and Labrador","2020-10-08",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2171","Newfoundland and Labrador","2020-10-09",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2172","Newfoundland and Labrador","2020-10-10",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2173","Newfoundland and Labrador","2020-10-11",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2174","Newfoundland and Labrador","2020-10-12",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2175","Newfoundland and Labrador","2020-10-13",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2176","Newfoundland and Labrador","2020-10-14",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2177","Newfoundland and Labrador","2020-10-15",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2178","Newfoundland and Labrador","2020-10-16",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2179","Newfoundland and Labrador","2020-10-17",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2180","Newfoundland and Labrador","2020-10-18",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2181","Newfoundland and Labrador","2020-10-19",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2182","Newfoundland and Labrador","2020-10-20",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2183","Newfoundland and Labrador","2020-10-21",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2184","Newfoundland and Labrador","2020-10-22",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2185","Newfoundland and Labrador","2020-10-23",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2186","Newfoundland and Labrador","2020-10-24",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2187","Newfoundland and Labrador","2020-10-25",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2188","Newfoundland and Labrador","2020-10-26",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2189","Newfoundland and Labrador","2020-10-27",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2190","Newfoundland and Labrador","2020-10-28",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2191","Newfoundland and Labrador","2020-10-29",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2192","Newfoundland and Labrador","2020-10-30",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2193","Newfoundland and Labrador","2020-10-31",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2194","Newfoundland and Labrador","2020-11-01",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2195","Newfoundland and Labrador","2020-11-02",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2196","Newfoundland and Labrador","2020-11-03",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2197","Newfoundland and Labrador","2020-11-04",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2198","Newfoundland and Labrador","2020-11-05",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2199","Newfoundland and Labrador","2020-11-06",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2200","Newfoundland and Labrador","2020-11-07",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2201","Newfoundland and Labrador","2020-11-08",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2202","Newfoundland and Labrador","2020-11-09",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2203","Newfoundland and Labrador","2020-11-10",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2204","Newfoundland and Labrador","2020-11-11",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2205","Newfoundland and Labrador","2020-11-12",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2206","Newfoundland and Labrador","2020-11-13",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2207","Newfoundland and Labrador","2020-11-14",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2208","Newfoundland and Labrador","2020-11-15",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2209","Newfoundland and Labrador","2020-11-16",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2210","Newfoundland and Labrador","2020-11-17",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2211","Newfoundland and Labrador","2020-11-18",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2212","Newfoundland and Labrador","2020-11-19",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2213","Newfoundland and Labrador","2020-11-20",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2214","Newfoundland and Labrador","2020-11-21",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2215","Newfoundland and Labrador","2020-11-22",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2216","Newfoundland and Labrador","2020-11-23",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2217","Newfoundland and Labrador","2020-11-24",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2218","Newfoundland and Labrador","2020-11-25",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2219","Newfoundland and Labrador","2020-11-26",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2220","Newfoundland and Labrador","2020-11-27",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2221","Newfoundland and Labrador","2020-11-28",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2222","Newfoundland and Labrador","2020-11-29",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2223","Newfoundland and Labrador","2020-11-30",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2224","Newfoundland and Labrador","2020-12-01",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2225","Newfoundland and Labrador","2020-12-02",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2226","Newfoundland and Labrador","2020-12-03",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2227","Newfoundland and Labrador","2020-12-04",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2228","Newfoundland and Labrador","2020-12-05",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2229","Newfoundland and Labrador","2020-12-06",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2230","Newfoundland and Labrador","2020-12-07",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2231","Newfoundland and Labrador","2020-12-08",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2232","Newfoundland and Labrador","2020-12-09",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2233","Newfoundland and Labrador","2020-12-10",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2234","Newfoundland and Labrador","2020-12-11",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2235","Newfoundland and Labrador","2020-12-12",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2236","Newfoundland and Labrador","2020-12-13",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2237","Newfoundland and Labrador","2020-12-14",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2238","Newfoundland and Labrador","2020-12-15",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2239","Newfoundland and Labrador","2020-12-16",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2240","Newfoundland and Labrador","2020-12-17",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2241","Newfoundland and Labrador","2020-12-18",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2242","Newfoundland and Labrador","2020-12-19",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2243","Newfoundland and Labrador","2020-12-20",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2244","Newfoundland and Labrador","2020-12-21",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2245","Newfoundland and Labrador","2020-12-22",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2246","Newfoundland and Labrador","2020-12-23",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2247","Newfoundland and Labrador","2020-12-24",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2248","Newfoundland and Labrador","2020-12-25",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2249","Newfoundland and Labrador","2020-12-26",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2250","Newfoundland and Labrador","2020-12-27",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2251","Newfoundland and Labrador","2020-12-28",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2252","Newfoundland and Labrador","2020-12-29",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2253","Newfoundland and Labrador","2020-12-30",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2254","Newfoundland and Labrador","2020-12-31",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2255","Newfoundland and Labrador","2021-01-01",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2256","Newfoundland and Labrador","2021-01-02",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2257","Newfoundland and Labrador","2021-01-03",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2258","Newfoundland and Labrador","2021-01-04",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2259","Newfoundland and Labrador","2021-01-05",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2260","Newfoundland and Labrador","2021-01-06",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2261","Newfoundland and Labrador","2021-01-07",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2262","Newfoundland and Labrador","2021-01-08",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2263","Newfoundland and Labrador","2021-01-09",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2264","Newfoundland and Labrador","2021-01-10",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2265","Newfoundland and Labrador","2021-01-11",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2266","Newfoundland and Labrador","2021-01-12",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2267","Newfoundland and Labrador","2021-01-13",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2268","Newfoundland and Labrador","2021-01-14",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2269","Newfoundland and Labrador","2021-01-15",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2270","Newfoundland and Labrador","2021-01-16",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2271","Newfoundland and Labrador","2021-01-17",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2272","Newfoundland and Labrador","2021-01-18",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2273","Newfoundland and Labrador","2021-01-19",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2274","Newfoundland and Labrador","2021-01-20",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2275","Newfoundland and Labrador","2021-01-21",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2276","Newfoundland and Labrador","2021-01-22",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2277","Newfoundland and Labrador","2021-01-23",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2278","Newfoundland and Labrador","2021-01-24",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2279","Newfoundland and Labrador","2021-01-25",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2280","Newfoundland and Labrador","2021-01-26",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2281","Newfoundland and Labrador","2021-01-27",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2282","Newfoundland and Labrador","2021-01-28",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2283","Newfoundland and Labrador","2021-01-29",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2284","Newfoundland and Labrador","2021-01-30",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2285","Newfoundland and Labrador","2021-01-31",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2286","Newfoundland and Labrador","2021-02-01",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
"2287","Newfoundland and Labrador","2021-02-02",4,1,3,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,1,"1",0,NA,48.2
